n1,n2,e1,e1_pf,e2,e2_pf,e3,e3_pf,e4,e4_pf,total,design,oos,win_years,worst_year,worst_month,ex3,pf1,avg1,gain,atr,dev,vr,rng,tov,rank,n_cand
3517,1820,10074684.672654584,1.5703232612468627,10306325.25214978,1.2734702322233722,5047713.78262537,1.3427290213471892,6728203.326567001,1.3899315595211241,32156927.033996727,20381009.924804363,11775917.109192371,24,-232362.4404458673,-844600.0,31084460.371296726,1.3925769774768535,0.830130921883996,7.0,4.0,8.0,6.0,8.0,300000000.0,乖離×ATR(現行),8797
3517,1815,9188613.841101307,1.5081214128820675,9614204.861300427,1.2494678480841808,4909522.106732041,1.329417290764535,5395631.899333,1.3012036952422505,29107972.708466776,18802818.702401735,10305154.00606504,23,-605680.425147641,-1131100.0,27968906.045766775,1.338350727119838,0.7345711908249154,7.0,4.0,8.0,6.0,8.0,300000000.0,乖離のみ,8797
3517,1813,9702497.492728986,1.5436215740630201,10806676.46322526,1.2956995238608648,5055513.200767368,1.350085848505351,6066732.852080001,1.356615648953052,31631420.008801617,20509173.955954246,11122246.052847369,24,-217162.4404458673,-499538.2643530161,30558953.346101616,1.3916326080690749,0.8036304672527821,7.0,4.0,8.0,6.0,8.0,300000000.0,ATRのみ,8797
3517,1823,8821939.575176524,1.4843963596394119,13304235.592143215,1.373770573996488,4907157.501683601,1.3405529481597234,5539521.894916001,1.3144692445628976,32572854.563919343,22126175.167319737,10446679.396599602,24,-281812.4404458673,-662516.6697220062,31483387.901219342,1.3844434712185412,0.792421954020827,7.0,4.0,8.0,6.0,8.0,300000000.0,前日比のみ,8797
3517,1807,9901140.585517118,1.557600880648765,11424422.145306159,1.3017176990133026,5059716.278324041,1.3383139172201162,5873421.898285001,1.3279897913820422,32258700.907432318,21325562.73082328,10933138.176609041,24,-278162.4404458673,-785200.00022,31186234.244732317,1.389713609361753,0.8387806242058773,7.0,4.0,8.0,6.0,8.0,300000000.0,乖離×ATR×前日比,8797
3002,1353,7836911.914620993,1.5607018057960877,10636090.70313112,1.3384288241896427,3700146.1013869992,1.3119317272774473,4736913.326773,1.2978334467802761,26910062.04591211,18473002.617752112,8437059.428159999,24,-377570.83332000003,-805300.0005500001,25886395.38321211,1.3817762654340104,0.8042936328344584,7.0,4.0,8.0,6.0,8.0,500000000.0,乖離×ATR(現行),6692
3002,1358,7010713.686620638,1.49237775096733,10005015.088650588,1.3124334833061304,3177327.509565671,1.2619300764703891,3226491.899677001,1.1921834450657518,23419548.184513893,17015728.775271226,6403819.409242672,21,-250620.83332000003,-804100.00022,22329281.52181389,1.3151123478149926,0.6865107533231536,7.0,4.0,8.0,6.0,8.0,500000000.0,乖離のみ,6692
3002,1351,8276404.064103381,1.6022457818660405,11294781.4840409,1.3678305474230714,3315180.2667139983,1.2805551590518938,4590692.851656,1.2947275753090353,27477058.666514277,19571185.54814428,7905873.118369998,24,-307570.83330000006,-432339.99999999994,26453392.003814276,1.3999071420234397,0.8219980281849787,7.0,4.0,8.0,6.0,8.0,500000000.0,ATRのみ,6692
3002,1356,7514197.6239705365,1.5421286853138796,13687657.185782827,1.455924620983361,3650124.443763231,1.31835419701955,3807015.2290260005,1.2323595745698566,28658994.482542597,21201854.809753366,7457139.672789231,24,-94555.75667100002,-757250.00024,27615327.819842596,1.402724247289048,0.8332687245544184,7.0,4.0,8.0,6.0,8.0,500000000.0,前日比のみ,6692
3002,1345,7738301.234525862,1.5494458926848083,12535289.038178897,1.404656784274476,3368003.343945671,1.2785302895252146,3750298.564611,1.2233121916064964,27391892.18126143,20273590.272704758,7118301.908556671,24,-222920.83330000006,-599400.00024,26368225.51856143,1.374100399593271,0.8095496676045829,7.0,4.0,8.0,6.0,8.0,500000000.0,乖離×ATR×前日比,6692
2202,802,5734368.123808404,1.7013570386147268,12079819.355629243,1.6034912139464481,2898380.8392539993,1.4026066693164956,2429007.136988,1.191139628957181,23141575.455679644,17814187.47943765,5327387.976241999,22,-217845.83330000011,-368888.8887377721,22132975.455679644,1.452798629813979,0.9071350797648318,7.0,4.0,8.0,6.0,8.0,1000000000.0,乖離×ATR(現行),4244
2202,810,5801605.623260317,1.7178498560809732,10822086.25208246,1.523903670770205,2480356.672380671,1.3385218156401182,1612740.4701140001,1.122688279402345,20716789.017837446,16623691.875342777,4093097.142494671,21,-217845.83330000011,-548888.8887377721,19715389.017837446,1.4033562109458624,0.8258108448904063,7.0,4.0,8.0,6.0,8.0,1000000000.0,乖離のみ,4244
2202,798,5999531.518534404,1.7522502163954148,12251560.317864537,1.6200795703817692,2649580.839723999,1.3669658428497256,2061979.9951850004,1.1633028385875595,22962652.67130794,18251091.83639894,4711560.8349089995,21,-289236.6677799999,-454288.88855777215,22027852.67130794,1.4736842901110865,0.9308288215819055,7.0,4.0,8.0,6.0,8.0,1000000000.0,ATRのみ,4244
2202,801,5613359.0967632085,1.6906550711681843,11911923.739792462,1.5931564805529084,2564667.498236671,1.3521875769814722,1691190.4674450005,1.1293822139566803,21781140.802237347,17525282.83655567,4255857.965681672,23,-250886.66777999996,-376669.99999999994,20752540.802237347,1.4645333246819614,0.9169972175296803,7.0,4.0,8.0,6.0,8.0,1000000000.0,前日比のみ,4244
2202,803,5949257.511989654,1.739350866112739,12109201.428397577,1.5993932004895335,2834927.506300671,1.3916878326044624,1986173.80308,1.1513641463424908,22879560.249767903,18058458.94038723,4821101.309380671,22,-221816.66431749976,-399100.00023999996,21870960.249767903,1.4859023789467711,0.9702698448196313,7.0,4.0,8.0,6.0,8.0,1000000000.0,乖離×ATR×前日比,4244
4191,2586,11656010.07334009,1.5206122071535062,13642483.426777475,1.3309065374739044,4970183.059786148,1.2707029406588257,7940545.3906322,1.3993916811074987,38209221.950535916,25298493.500117563,12910728.45041835,25,-3068.3406263478546,-701111.1131088941,37136755.28783592,1.3930610245652906,0.7906529677333057,7.0,4.0,8.0,10.0,3.0,300000000.0,乖離×ATR(現行),14073
4191,2571,10923434.402161371,1.4806030343063217,12358096.973449763,1.2944962465542835,4519995.000573711,1.2417864547197062,6192335.231019951,1.3055276595146106,33993861.607204795,23281531.375611134,10712330.231593661,23,-398568.75876448385,-848500.0000000001,32854794.944504794,1.3535951939302011,0.7175621523123399,7.0,4.0,8.0,10.0,3.0,300000000.0,乖離のみ,14073
4191,2574,11303063.029032048,1.5033324497229936,13718454.679128705,1.3457905288206995,4336253.082860368,1.2349444570156662,7271389.0425700005,1.3680178061366426,36629159.83359112,25021517.70816075,11607642.125430368,25,-11093.431794539503,-512200.00022000005,35556693.17089112,1.3956716731926044,0.7676185059209137,7.0,4.0,8.0,10.0,3.0,300000000.0,ATRのみ,14073
4191,2585,10767653.350020234,1.4747607197239232,14814908.913304586,1.3765286320589314,3373255.981530601,1.1786901588701326,5358931.894494001,1.2574051079400799,34314750.13934942,25582562.26332482,8732187.876024602,24,-104568.34057934785,-745300.002258006,33225283.476649422,1.3674025296272558,0.7273196075023627,7.0,4.0,8.0,10.0,3.0,300000000.0,前日比のみ,14073
4191,2571,11320841.392777303,1.495408927997871,14880122.305452274,1.3609649558083954,3851146.6654520417,1.1989209500277476,6050795.709538001,1.2903438771816191,36102906.07321963,26200963.698229577,9901942.374990042,25,-81368.34057934789,-573305.5579644511,35030439.41051963,1.3681673602154294,0.7661538535185299,7.0,4.0,8.0,10.0,3.0,300000000.0,乖離×ATR×前日比,14073
3678,1984,8832616.463098966,1.4816820701925009,12867344.022978134,1.366807448897956,2872935.142749778,1.1880225052203144,5711339.6770302,1.3089796310472555,30284235.305857077,21699960.4860771,8584274.819779977,24,-52462.49932999996,-768700.00022,29260568.643157076,1.355090254942543,0.7100091942058462,7.0,4.0,8.0,10.0,3.0,500000000.0,乖離×ATR(現行),10752
3678,1985,7606447.75232754,1.4045580100981625,11959562.0316259,1.335959148886091,2421313.74211534,1.157337254259815,3743525.231691952,1.1935267641095118,25730848.757760733,19566009.78395344,6164838.973807292,21,-348650.80863243784,-693000.0000000001,24640582.095060732,1.2943016990873042,0.5989400928820711,7.0,4.0,8.0,10.0,3.0,500000000.0,乖離のみ,10752
3678,1976,9411761.129365098,1.5223819745993437,13974909.526766526,1.4170416673399626,2711640.412423999,1.1794501207906054,5607343.32801,1.3078557774518365,31705654.396565624,23386670.656131625,8318983.740433999,25,-66493.63316257953,-618923.333563,30681987.733865622,1.3836093867636476,0.7436016092240707,7.0,4.0,8.0,10.0,3.0,500000000.0,ATRのみ,10752
3678,1962,9089087.480316523,1.5117918804087174,15758875.672122916,1.475368447418627,2323087.3427042314,1.1536473936469678,4019405.2274940005,1.2089143179258297,31190455.72263767,24847963.152439438,6342492.570198232,24,-121114.43261928007,-705300.0,30146789.059937667,1.4043739165358178,0.783385499492833,7.0,4.0,8.0,10.0,3.0,500000000.0,前日比のみ,10752
3678,1972,8417886.577829301,1.4501463649318558,15317448.827494968,1.4423469532730386,2391787.9118796713,1.1521837338384362,4239285.705862001,1.2172560902208298,30366409.023065947,23735335.40532427,6631073.617741672,24,-143029.41199192993,-556223.333563,29342742.360365946,1.3430119897096322,0.7136699999656401,7.0,4.0,8.0,10.0,3.0,500000000.0,乖離×ATR×前日比,10752
2798,1252,6723163.230862552,1.6136291141703847,14167537.14946625,1.630943028779164,2149825.0698122326,1.2189785510484985,3265111.1065802006,1.2147255803547674,26305636.556721237,20890700.380328804,5414936.176392433,23,-351375.2093309997,-443389.99999999994,25297036.556721237,1.4456618231742695,0.8265889352911996,7.0,4.0,8.0,10.0,3.0,1000000000.0,乖離×ATR(現行),6928
2798,1260,6745017.040998416,1.6225418439503005,12207877.86134645,1.5154115871086802,1717116.6913270182,1.1728180944209028,2101177.1401639506,1.1339320819902523,22771188.73383584,18952894.902344868,3818293.831490969,22,-555693.3094139998,-544400.0,21769788.73383584,1.3730105276375075,0.7104939175899189,7.0,4.0,8.0,10.0,3.0,1000000000.0,乖離のみ,6928
2798,1249,6943229.436686924,1.6403309458006916,13360794.271081928,1.5954621783651948,1967370.580093456,1.199849109075261,2934285.8688242016,1.194149068093278,25205680.156686507,20304023.70776885,4901656.448917657,21,-683986.643672,-390000.0,24270880.156686507,1.4352622279762997,0.8033925102844777,7.0,4.0,8.0,10.0,3.0,1000000000.0,ATRのみ,6928
2798,1249,6614415.494242208,1.6090432747212553,13573785.232930388,1.6025630674469162,1829413.3416706808,1.1831272698380038,2282629.6758432006,1.1476113303516562,24300243.744686477,20188200.7271726,4112043.0175138814,24,-430079.993767,-517219.99999999994,23271643.744686477,1.4529404790881255,0.8244502633287605,7.0,4.0,8.0,10.0,3.0,1000000000.0,前日比のみ,6928
2798,1250,6798564.124931553,1.6221420787878778,14017842.321480237,1.6120838939002606,2180604.229632237,1.2207617699280968,2482831.5820582006,1.1591265922512368,25479842.258102227,20816406.44641179,4663435.811690438,23,-351508.5498809998,-574489.9999999999,24471242.258102227,1.4629814343458931,0.8627221176164205,7.0,4.0,8.0,10.0,3.0,1000000000.0,乖離×ATR×前日比,6928
4135,2506,11853742.954902416,1.549875685827661,13004655.024797475,1.3183524217086786,5181119.171066368,1.2860326297494584,8071949.198915201,1.41147028097893,38111466.34968145,24858397.97969989,13253068.369981568,25,-17139.354966599567,-768561.113108894,37038999.686981454,1.3951462479804384,0.794128208820127,7.0,4.0,8.0,10.0,5.0,300000000.0,乖離×ATR(現行),13243
4135,2491,11127285.979381388,1.5054864808921755,11797261.904787766,1.2836726209475926,5050906.1040739305,1.2755121889902397,6114489.039241951,1.3043047544823358,34089943.027485035,22924547.884169154,11165395.143315881,23,-875568.7586069837,-1149500.0,32950876.364785034,1.3579270066758777,0.7264430540682889,7.0,4.0,8.0,10.0,5.0,300000000.0,乖離のみ,13243
4135,2497,11315378.183111329,1.5204270496949936,13432448.500898821,1.3431053843671032,4460486.4161183685,1.2448811508159408,7238719.041368,1.370814297074471,36447032.14149652,24747826.684010148,11699205.457486369,25,-1874.1897125396517,-512200.00022000005,35374565.47879652,1.3976240412597096,0.7700227002566887,7.0,4.0,8.0,10.0,5.0,300000000.0,ATRのみ,13243
4135,2502,10868614.835959796,1.4951743291543818,14872597.177855585,1.3839011563607053,4031972.6319746003,1.22032518617803,5374109.035919001,1.262546235944478,35147293.681708984,25741212.01381538,9406081.667893602,25,-61968.340579347845,-759500.002258006,34057827.01900899,1.3837591273713226,0.7529400669334917,7.0,4.0,8.0,10.0,5.0,300000000.0,前日比のみ,13243
4135,2496,11556464.789713277,1.5222158476624323,14614325.64915073,1.358578449006556,4256554.989730041,1.224845916871095,6130442.374960001,1.2970356762913087,36557787.80355404,26170790.438864008,10386997.364690041,25,-38768.340579347874,-805100.00022,35485321.140854046,1.3765862935359334,0.7814693754094659,7.0,4.0,8.0,10.0,5.0,300000000.0,乖離×ATR×前日比,13243
3618,1905,8710905.156542247,1.4916821893531236,12425772.290025633,1.3573506190726377,3033942.904609999,1.2025653695228053,5810750.1527292,1.3193928772726744,29981370.50390708,21136677.446567878,8844693.057339199,24,-94462.4991399999,-939900.00055,28957703.84120708,1.3609855935301585,0.7209306597790904,7.0,4.0,8.0,10.0,5.0,500000000.0,乖離×ATR(現行),10074
3618,1901,7769511.245025669,1.430142302325212,11222226.9653284,1.3173676855611645,2810938.1702555614,1.1866879471385443,3596735.7073299508,1.1881910475748838,25399412.08793958,18991738.210354067,6407673.877585512,22,-673500.8088524378,-864000.00022,24309145.425239578,1.2995842606407173,0.6082547311355156,7.0,4.0,8.0,10.0,5.0,500000000.0,乖離のみ,10074
3618,1897,9433047.115872376,1.5436039190389668,13632245.01775214,1.4119365231339365,2776328.7380619985,1.1864439579139703,5608913.326808001,1.313248430479686,31450534.19849452,23065292.133624516,8385242.06487,25,-9149.999119999964,-618923.333563,30426867.53579452,1.3870710470594017,0.7496937030874674,7.0,4.0,8.0,10.0,5.0,500000000.0,ATRのみ,10074
3618,1882,8914507.298947083,1.5154962881391119,15062335.605828416,1.4568637117754064,2784758.992932231,1.1901353466914812,4002255.7019910007,1.2121998556736204,30763857.59969873,23976842.9047755,6787014.694923231,26,14063.941274420293,-719500.0,29720190.93699873,1.403839855123697,0.7803959283907688,7.0,4.0,8.0,10.0,5.0,500000000.0,前日比のみ,10074
3618,1893,8395003.070160154,1.4640658497121521,15018648.761897467,1.439910051040448,2632617.894357671,1.1712616275461534,4448439.0387,1.2319704235065623,30494708.765115295,23413651.83205762,7081056.933057671,26,20541.659981652247,-646400.0,29471042.102415293,1.3560360390717716,0.7377057741815166,7.0,4.0,8.0,10.0,5.0,500000000.0,乖離×ATR×前日比,10074
2739,1193,6525701.5844589025,1.613343349546464,14068796.524205135,1.6376542762394712,2406162.836631785,1.2527465765509536,3063312.535720201,1.2033481966237278,26063973.481016025,20594498.108664036,5469475.372351986,22,-267581.887567,-481700.0,25055373.481016025,1.4522351733887306,0.8408589136568452,7.0,4.0,8.0,10.0,5.0,1000000000.0,乖離×ATR(現行),6427
2739,1203,6646780.389721767,1.6346267433183737,12077105.56881534,1.5195119642630783,2024582.786694571,1.2106878336686901,1735811.9019719507,1.1110143287306726,22484280.647203628,18723885.958537105,3760394.6886665216,22,-402946.65910199995,-550850.0,21482880.647203628,1.3729035186803553,0.7099879566912587,7.0,4.0,8.0,10.0,5.0,1000000000.0,乖離のみ,6427
2739,1189,6826237.170936713,1.6499881006041557,13410796.821578935,1.6102449622628832,2140828.3511710083,1.2234916867778671,2647503.963137201,1.1766584287165944,25025366.306823857,20237033.992515646,4788332.314308209,22,-608773.3176500001,-390000.0,24090566.306823857,1.4417010054482908,0.8146762747116264,7.0,4.0,8.0,10.0,5.0,1000000000.0,ATRのみ,6427
2739,1195,6521629.888404333,1.619446365816879,13519312.939962279,1.6095779039790183,2172403.3251966806,1.227217688620124,2090164.4364232006,1.1367400163724812,24303510.589986492,20040942.82836661,4262567.761619881,24,-239223.34393100016,-468719.99999999994,23274910.589986492,1.4605522485753908,0.8370273182484445,7.0,4.0,8.0,10.0,5.0,1000000000.0,前日比のみ,6427
2739,1186,6726132.477892903,1.636645257198506,14075486.695594128,1.6267232051314764,2407778.658216458,1.2522217055958234,2369216.3438662,1.1533312698048002,25578614.175569687,20801619.17348703,4776995.002082658,23,-208911.89956900006,-525989.9999999999,24570014.175569687,1.4777755675670714,0.8900390956415133,7.0,4.0,8.0,10.0,5.0,1000000000.0,乖離×ATR×前日比,6427
3655,1944,10975946.671044568,1.6069195887290473,12054171.919020277,1.3172237821184651,4389843.783735368,1.2721375827859294,6530205.706586,1.3484959843273634,33950168.080386214,23030118.590064846,10920049.490321368,24,-190362.4404458673,-882100.0,32877701.417686213,1.3966390286037786,0.8427806310489435,7.0,4.0,8.0,10.0,8.0,300000000.0,乖離×ATR(現行),9337
3655,1937,10110119.021491293,1.5458824602026138,10973201.806055315,1.2804763617656776,4409752.107842041,1.2706095492067764,4894237.6126190005,1.2542209864473777,30387310.548007652,21083320.827546608,9303989.72046104,22,-518723.7588556409,-1168600.0,29248243.88530765,1.3449015393356063,0.7478400626643783,7.0,4.0,8.0,10.0,8.0,300000000.0,乖離のみ,9337
3655,1933,10525534.491118971,1.5743497414959724,12051518.13017326,1.3243034074591844,4393459.868725369,1.2766984496796085,5865245.232099,1.3207701335992736,32835757.722116604,22577052.621292233,10258705.10082437,24,-175162.4404458673,-512200.00022000005,31763291.059416603,1.3926121927619723,0.8040643458152351,7.0,4.0,8.0,10.0,8.0,300000000.0,ATRのみ,9337
3655,1943,9919891.72401651,1.5347135096347218,13912802.575374894,1.38069299397555,4113454.1680726004,1.2594256852063526,4920074.27495,1.2603484484032081,32866222.74241401,23832694.299391404,9033528.443022601,24,-235262.44044586728,-882800.002258006,31776756.079714008,1.3863220029034258,0.7935230103142309,7.0,4.0,8.0,10.0,8.0,300000000.0,前日比のみ,9337
