ev,win,side,n,gross,net,t,t1,t2,wy,ny
東京引け15:00,0→10,買,2751,-0.0005535395357164337,-0.005553539535716434,-0.36650848449115614,-1.4034376886356625,0.6231125325723391,6,11
東京引け15:00,0→10,売,2751,0.0005535395357164337,-0.004446460464283567,0.36650848449115614,1.4034376886356625,-0.6231125325723391,5,11
東京引け15:00,0→15,買,2751,-0.0009414683135984538,-0.005941468313598454,-0.5142836054003539,-1.2139629812744297,0.35489586372365706,6,11
東京引け15:00,0→15,売,2751,0.0009414683135984538,-0.0040585316864015465,0.5142836054003539,1.2139629812744297,-0.35489586372365706,5,11
東京引け15:00,0→30,買,2750,0.0015496932190066366,-0.0034503067809933635,0.579697190839765,0.2238700300300083,0.5590411311736305,7,11
東京引け15:00,0→30,売,2750,-0.0015496932190066366,-0.006549693219006636,-0.579697190839765,-0.2238700300300083,-0.5590411311736305,4,11
東京引け15:00,5→15,買,2751,0.0012305241900255094,-0.0037694758099744907,0.8234517226447818,1.1382578058829835,0.12307005667960105,7,11
東京引け15:00,5→15,売,2751,-0.0012305241900255094,-0.0062305241900255095,-0.8234517226447818,-1.1382578058829835,-0.12307005667960105,4,11
東京引け15:00,5→30,買,2749,0.003721167605253063,-0.001278832394746937,1.5405554567600848,1.9432607866425229,0.453481357745884,8,11
東京引け15:00,5→30,売,2749,-0.003721167605253063,-0.008721167605253063,-1.5405554567600848,-1.9432607866425229,-0.453481357745884,3,11
大阪先物夜間16:30,前15→0,買,2750,0.0004304166494778553,-0.004569583350522145,0.25449449802435686,-0.7084313106838317,0.9062262386701362,8,11
大阪先物夜間16:30,前15→0,売,2750,-0.0004304166494778553,-0.005430416649477856,-0.25449449802435686,0.7084313106838317,-0.9062262386701362,3,11
大阪先物夜間16:30,前10→0,買,2747,-0.0006883719294620588,-0.005688371929462059,-0.4903740838608459,-1.4432916802520925,0.5031121544903945,5,11
大阪先物夜間16:30,前10→0,売,2747,0.0006883719294620588,-0.0043116280705379414,0.4903740838608459,1.4432916802520925,-0.5031121544903945,6,11
大阪先物夜間16:30,前5→0,買,2746,-3.646273056953781e-05,-0.005036462730569538,-0.037287274160876904,-1.7580129894009522,1.419657697165526,6,11
大阪先物夜間16:30,前5→0,売,2746,3.646273056953781e-05,-0.004963537269430462,0.037287274160876904,1.7580129894009522,-1.419657697165526,5,11
大阪先物夜間16:30,0→5,買,2745,0.0018113343034736771,-0.003188665696526323,1.598455585698022,1.303243979874675,0.9966900718217651,9,11
大阪先物夜間16:30,0→5,売,2745,-0.0018113343034736771,-0.006811334303473677,-1.598455585698022,-1.303243979874675,-0.9966900718217651,2,11
大阪先物夜間16:30,0→10,買,2749,0.0014800033185383295,-0.0035199966814616706,0.8915989814122169,0.9960336420892283,0.3084221489464333,7,11
大阪先物夜間16:30,0→10,売,2749,-0.0014800033185383295,-0.006480003318538329,-0.8915989814122169,-0.9960336420892283,-0.3084221489464333,4,11
大阪先物夜間16:30,0→15,買,2748,0.0013679870324926698,-0.0036320129675073303,0.685982558201592,0.8542574078868864,0.21188889203349387,6,11
大阪先物夜間16:30,0→15,売,2748,-0.0013679870324926698,-0.00636798703249267,-0.685982558201592,-0.8542574078868864,-0.21188889203349387,5,11
大阪先物夜間16:30,0→30,買,2753,-0.00011334639940641386,-0.005113346399406414,-0.04483216916006207,0.03853869338461402,-0.09004354924812154,5,11
大阪先物夜間16:30,0→30,売,2753,0.00011334639940641386,-0.0048866536005935865,0.04483216916006207,-0.03853869338461402,0.09004354924812154,6,11
大阪先物夜間16:30,5→15,買,2750,-0.0004430319331467122,-0.005443031933146712,-0.2776938566169154,0.11377514393816011,-0.42957801668043644,5,11
大阪先物夜間16:30,5→15,売,2750,0.0004430319331467122,-0.004556968066853288,0.2776938566169154,-0.11377514393816011,0.42957801668043644,6,11
大阪先物夜間16:30,5→30,買,2749,-0.001922244112850858,-0.006922244112850858,-0.8491285189989349,-0.6085964869231808,-0.5997270533506142,3,11
大阪先物夜間16:30,5→30,売,2749,0.001922244112850858,-0.003077755887149142,0.8491285189989349,0.6085964869231808,0.5997270533506142,8,11
韓国寄り09:00,前15→0,買,2739,0.0024109007495726927,-0.0025890992504273075,1.7390266824804157,0.19234385580800561,1.9902628993905231,8,11
韓国寄り09:00,前15→0,売,2739,-0.0024109007495726927,-0.007410900749572693,-1.7390266824804157,-0.19234385580800561,-1.9902628993905231,3,11
韓国寄り09:00,前10→0,買,2736,0.002208314955486194,-0.002791685044513806,2.130843915019292,0.5614403411987732,2.2370811355789053,8,11
韓国寄り09:00,前10→0,売,2736,-0.002208314955486194,-0.007208314955486194,-2.130843915019292,-0.5614403411987732,-2.2370811355789053,3,11
韓国寄り09:00,前5→0,買,2728,0.000531567479315341,-0.004468432520684659,0.7041574056571887,0.13926280155421641,0.777742322971968,6,11
韓国寄り09:00,前5→0,売,2728,-0.000531567479315341,-0.005531567479315341,-0.7041574056571887,-0.13926280155421641,-0.777742322971968,5,11
