n,win,pf,tot,a,b,e3,e4,wy,worst,dd,y10,n10,pf10,win10,worst10,dd10,wy10,hold,tp,stop,rsith,kind,lab,beat4,beat4dd,rank26,rank10
971,49.742533470648816,1.2240053162109783,278.2677681351342,3.93200492978789,274.33576320534627,116.60122652577292,158.16202675193995,17,-35.43915742762205,-78.84770575857199,274.76325327771286,455,1.5554221316707149,55.16483516483517,-12.015439948900053,-28.853239977100024,9,3,5.0,3.0,60.0,grid,H3 TP5.0 ST3.0 RSI60 grid,False,False,67.5,59.5
971,49.742533470648816,1.2240053162109783,278.2677681351342,3.93200492978789,274.33576320534627,116.60122652577292,158.16202675193995,17,-35.43915742762205,-78.84770575857199,274.76325327771286,455,1.5554221316707149,55.16483516483517,-12.015439948900053,-28.853239977100024,9,3,5.0,3.0,,grid,H3 TP5.0 ST3.0 RSI∞ grid,False,False,67.5,59.5
974,51.437371663244356,1.2284349073496121,283.8505252689329,10.908755523055355,272.94176974587754,118.231949747875,155.63209338246406,16,-38.101640910134556,-107.66409418508462,273.8640431303391,459,1.549748919935693,56.209150326797385,-6.724250014100029,-28.893999946240008,9,3,5.0,4.0,50.0,grid,H3 TP5.0 ST4.0 RSI50 grid,False,False,54.0,62.0
960,50.520833333333336,1.1879739621077883,235.05696988975293,-18.07563334560958,253.13260323536252,109.16578318186004,148.46409343796404,16,-37.01164091013456,-101.05076087698467,257.62987661982413,451,1.5180218046552885,55.654101995565405,-14.295499948900012,-29.42399994624001,9,3,5.0,4.0,55.0,grid,H3 TP5.0 ST4.0 RSI55 grid,False,False,112.0,91.0
959,50.573514077163715,1.1921263060334366,240.24630321165296,-16.93230002370958,257.1786032353625,110.21178318186001,151.46409343796404,16,-37.01164091013456,-96.73409425348464,261.6758766198241,450,1.5261741096743382,55.77777777777778,-13.24949994890001,-29.42399994624001,9,3,5.0,4.0,60.0,grid,H3 TP5.0 ST4.0 RSI60 grid,False,False,106.5,83.5
959,50.573514077163715,1.1921263060334366,240.24630321165296,-16.93230002370958,257.1786032353625,110.21178318186001,151.46409343796404,16,-37.01164091013456,-96.73409425348464,261.6758766198241,450,1.5261741096743382,55.77777777777778,-13.24949994890001,-29.42399994624001,9,3,5.0,4.0,,grid,H3 TP5.0 ST4.0 RSI∞ grid,False,False,106.5,83.5
971,51.8022657054583,1.2324154896764377,286.1607246332949,9.660808174281291,276.4999164590136,112.31734974787501,162.09256671920008,17,-34.346174182800056,-100.48550750575005,274.40991646707505,458,1.5549563559679356,56.55021834061136,-6.724250014100029,-33.23630000000002,9,3,5.0,6.0,50.0,grid,H3 TP5.0 ST6.0 RSI50 grid,False,False,51.0,61.0
956,50.836820083682014,1.194488136642945,240.56983590851502,-15.5009140399836,256.0707499484986,103.25118318186004,154.30456677470008,16,-33.25617418280005,-93.24550754325006,257.55574995656013,450,1.5210903171169812,56.00000000000001,-14.295499948900012,-29.080799951999985,9,3,5.0,6.0,55.0,grid,H3 TP5.0 ST6.0 RSI55 grid,False,False,104.0,92.0
955,50.890052356020945,1.1986860113995028,245.759169230415,-14.357580718083593,260.11674994849864,104.29718318186004,157.30456677470008,16,-33.25617418280005,-88.92884091975004,261.60174995656007,449,1.5292933736507313,56.12472160356348,-13.24949994890001,-29.080799951999985,9,3,5.0,6.0,60.0,grid,H3 TP5.0 ST6.0 RSI60 grid,False,False,95.5,85.5
955,50.890052356020945,1.1986860113995028,245.759169230415,-14.357580718083593,260.11674994849864,104.29718318186004,157.30456677470008,16,-33.25617418280005,-88.92884091975004,261.60174995656007,449,1.5292933736507313,56.12472160356348,-13.24949994890001,-29.080799951999985,9,3,5.0,6.0,,grid,H3 TP5.0 ST6.0 RSI∞ grid,False,False,95.5,85.5
970,51.958762886597945,1.2586530709352115,313.224391319373,29.762874806209375,283.46151651316364,116.639849747875,170.14666671920014,16,-32.38297418280003,-99.11030750575003,286.78651646707516,457,1.5948760609154011,56.67396061269147,-6.724250014100029,-27.459999951999983,9,3,5.0,,50.0,grid,H3 TP5.0 ST∞ RSI50 grid,False,False,21.0,24.0
955,50.994764397905755,1.217072344286695,264.7355025945931,4.6011525919444916,260.1343500026486,107.57368318186005,159.46066677470012,16,-31.29297418280003,-91.87030754325004,267.03434995656016,449,1.5508309641762321,56.12472160356348,-14.295499948900012,-28.609999951999985,9,3,5.0,,55.0,grid,H3 TP5.0 ST∞ RSI55 grid,False,False,80.0,75.0
954,51.0482180293501,1.2213302902492942,269.92483591649307,5.744485913844497,264.18035000264865,108.61968318186001,162.46066677470012,16,-31.29297418280003,-87.55364091975002,271.08034995656016,448,1.5591953953276578,56.25,-13.24949994890001,-28.609999951999985,9,3,5.0,,60.0,grid,H3 TP5.0 ST∞ RSI60 grid,False,False,73.5,71.5
954,51.0482180293501,1.2213302902492942,269.92483591649307,5.744485913844497,264.18035000264865,108.61968318186001,162.46066677470012,16,-31.29297418280003,-87.55364091975002,271.08034995656016,448,1.5591953953276578,56.25,-13.24949994890001,-28.609999951999985,9,3,5.0,,,grid,H3 TP5.0 ST∞ RSI∞ grid,False,False,73.5,71.5
1032,47.093023255813954,1.211137742061714,263.4614342780096,-7.933785524360093,271.39521980236975,121.9710398304089,131.00027337914793,17,-28.32835999675001,-89.12202884991444,252.97131320955683,485,1.497572834864757,52.164948453608254,-8.063526662418077,-27.261766636884,9,3,7.0,2.0,50.0,grid,H3 TP7.0 ST2.0 RSI50 grid,False,False,83.0,109.0
1016,45.86614173228347,1.1932988648552587,243.16100555792366,-8.154857734704995,251.31586329262868,123.81892319826784,119.72036674264788,17,-28.32835999675001,-93.1135288260344,243.53928994091572,475,1.4746872556504702,50.73684210526316,-10.617126601542072,-30.679846636884008,9,3,7.0,2.0,55.0,grid,H3 TP7.0 ST2.0 RSI55 grid,False,False,98.0,126.0
1015,45.91133004926108,1.193257468589047,243.10583885575375,-10.318024436874945,253.42386329262865,126.99492319826787,120.56036674264789,17,-28.32835999675001,-95.77652887860434,247.5552899409157,474,1.482529968965367,50.84388185654009,-8.601126601542067,-30.679846636884008,9,3,7.0,2.0,60.0,grid,H3 TP7.0 ST2.0 RSI60 grid,False,False,99.5,116.5
1015,45.91133004926108,1.193257468589047,243.10583885575375,-10.318024436874945,253.42386329262865,126.99492319826787,120.56036674264789,17,-28.32835999675001,-95.77652887860434,247.5552899409157,474,1.482529968965367,50.84388185654009,-8.601126601542067,-30.679846636884008,9,3,7.0,2.0,,grid,H3 TP7.0 ST2.0 RSI∞ grid,False,False,99.5,116.5
985,50.76142131979695,1.2642349895654967,325.26120013033,33.40322714545275,291.8579729848772,132.0013763890639,160.42908665311992,17,-36.34915742762205,-94.34510574807206,292.43046304218376,464,1.5917950644120389,56.03448275862068,-6.006940014100059,-27.786573325600028,9,3,7.0,3.0,50.0,grid,H3 TP7.0 ST3.0 RSI50 grid,False,False,11.0,11.0
968,49.89669421487603,1.2561997205564384,315.22740982672804,17.885371593107827,297.3420382336202,123.9940264979569,164.6623267086199,17,-34.629157427622054,-89.77937235757202,288.6563532065768,454,1.588642109415225,55.06607929515418,-15.711439948900066,-28.853239977100024,9,3,7.0,3.0,55.0,grid,H3 TP7.0 ST3.0 RSI55 grid,False,False,19.0,21.0
966,50.0,1.269974011751949,332.13044297655813,30.52220474293789,301.6082382336202,127.1700264979569,165.5023267086199,18,-34.629157427622054,-84.52237241014197,292.67235320657676,453,1.596851206471775,55.18763796909493,-13.695439948900061,-28.853239977100024,9,3,7.0,3.0,60.0,grid,H3 TP7.0 ST3.0 RSI60 grid,False,False,3.5,9.5
966,50.0,1.269974011751949,332.13044297655813,30.52220474293789,301.6082382336202,127.1700264979569,165.5023267086199,18,-34.629157427622054,-84.52237241014197,292.67235320657676,453,1.596851206471775,55.18763796909493,-13.695439948900061,-28.853239977100024,9,3,7.0,3.0,,grid,H3 TP7.0 ST3.0 RSI∞ grid,False,False,3.5,9.5
972,51.440329218106996,1.2328423308921341,288.2687918527117,18.095872162805225,270.1729196899065,120.68246638804406,154.13272667126398,17,-37.921640910134556,-109.83409416058464,274.81519305930806,458,1.5566342858454023,56.33187772925764,-10.134500014100023,-32.61619999999996,9,3,7.0,4.0,50.0,grid,H3 TP7.0 ST4.0 RSI50 grid,False,False,50.0,57.0
957,50.67920585161965,1.2289345465577846,283.42735322271676,2.8748166269602864,280.5525365957564,117.49058315404405,158.08572672676397,17,-36.20164091013456,-100.85076085248465,275.57630988080797,450,1.5591136079168113,55.77777777777778,-18.25949994890002,-29.42399994624001,9,3,7.0,4.0,55.0,grid,H3 TP7.0 ST4.0 RSI55 grid,False,False,55.0,56.0
955,50.78534031413613,1.241435431979193,298.8637197205468,14.044983124790352,284.8187365957565,120.66658315404405,158.92572672676397,17,-36.20164091013456,-95.5937609050546,279.592309880808,449,1.5672800393281296,55.90200445434298,-16.24349994890002,-29.42399994624001,9,3,7.0,4.0,60.0,grid,H3 TP7.0 ST4.0 RSI60 grid,False,False,36.5,42.5
955,50.78534031413613,1.241435431979193,298.8637197205468,14.044983124790352,284.8187365957565,120.66658315404405,158.92572672676397,17,-36.20164091013456,-95.5937609050546,279.592309880808,449,1.5672800393281296,55.90200445434298,-16.24349994890002,-29.42399994624001,9,3,7.0,4.0,,grid,H3 TP7.0 ST4.0 RSI∞ grid,False,False,36.5,42.5
969,51.80598555211559,1.2360198963581774,289.5149912170737,17.88392481403118,271.63106640304255,114.76786638804404,158.493200008,17,-34.16617418280005,-102.65550748125007,273.26106639604404,457,1.5576553506866773,56.67396061269147,-10.134500014100023,-38.2033,9,3,7.0,6.0,50.0,grid,H3 TP7.0 ST6.0 RSI50 grid,False,False,48.0,67.0
954,50.943396226415096,1.2302951382351712,283.0815525750788,6.458869266186265,276.62268330889253,111.57598315404404,161.82620006349998,17,-32.44617418280005,-93.07217418515008,273.402183217544,449,1.5581802669303872,56.12472160356348,-18.25949994890002,-30.720300000000048,9,3,7.0,6.0,55.0,grid,H3 TP7.0 ST6.0 RSI55 grid,False,False,56.0,63.0
952,51.05042016806722,1.240716170986859,295.85125243290884,14.962369124016323,280.8888833088925,114.75198315404404,162.66620006349999,17,-32.44617418280005,-90.48184087772003,277.418183217544,448,1.5663978691432612,56.25,-16.24349994890002,-30.720300000000048,9,3,7.0,6.0,60.0,grid,H3 TP7.0 ST6.0 RSI60 grid,False,False,42.5,49.5
952,51.05042016806722,1.240716170986859,295.85125243290884,14.962369124016323,280.8888833088925,114.75198315404404,162.66620006349999,17,-32.44617418280005,-90.48184087772003,277.418183217544,448,1.5663978691432612,56.25,-16.24349994890002,-30.720300000000048,9,3,7.0,6.0,,grid,H3 TP7.0 ST6.0 RSI∞ grid,False,False,42.5,49.5
968,52.066115702479344,1.272796822089947,328.11165790315187,49.51899144595928,278.59266645719254,119.09036638804405,166.54730000800006,17,-32.20297418280003,-101.28030748125005,285.6376663960441,456,1.5980171869127116,56.79824561403509,-10.134500014100023,-30.511999999999954,9,3,7.0,,50.0,grid,H3 TP7.0 ST∞ RSI50 grid,False,False,10.0,30.0
953,51.20671563483735,1.263841908006438,318.7802192611569,38.09393589811438,280.6862833630425,115.89848315404404,166.98230006350002,17,-30.482974182800028,-91.69697418515004,282.88078321754404,448,1.588928564083635,56.25,-18.25949994890002,-30.294,9,3,7.0,,55.0,grid,H3 TP7.0 ST∞ RSI55 grid,False,False,18.0,33.0
951,51.31440588853838,1.2744485956353704,331.54991911898696,46.59743575594444,284.9524833630425,119.07448315404405,167.82230006350002,17,-30.482974182800028,-89.10664087772,286.896783217544,447,1.597309357741911,56.375838926174495,-16.24349994890002,-30.294,9,3,7.0,,60.0,grid,H3 TP7.0 ST∞ RSI60 grid,False,False,6.5,22.5
951,51.31440588853838,1.2744485956353704,331.54991911898696,46.59743575594444,284.9524833630425,119.07448315404405,167.82230006350002,17,-30.482974182800028,-89.10664087772,286.896783217544,447,1.597309357741911,56.375838926174495,-16.24349994890002,-30.294,9,3,7.0,,,grid,H3 TP7.0 ST∞ RSI∞ grid,False,False,6.5,22.5
1031,47.041707080504366,1.2135106722667455,266.42241884265655,-10.982200938449122,277.40461978110574,122.10343982504492,135.2872733791479,17,-29.373938723727385,-92.61417758840346,257.3907132041928,484,1.50626541488829,52.066115702479344,-8.063526662418077,-27.261766636884026,9,3,10.0,2.0,50.0,grid,H3 TP10.0 ST2.0 RSI50 grid,False,False,76.0,93.0
1015,45.812807881773395,1.202164163578789,254.31314012322062,-9.560923148144045,263.87406327136466,126.02312319290388,127.10736674264786,17,-29.36993872372739,-100.02567756452343,253.13048993555176,474,1.4933816536055318,50.63291139240506,-10.617126601542072,-30.67984663688403,9,3,10.0,2.0,55.0,grid,H3 TP10.0 ST2.0 RSI55 grid,False,False,89.0,108.0
1014,45.857988165680474,1.2020384826739747,254.1518067591206,-11.830256512244025,265.98206327136467,129.1991231929039,127.94736674264786,17,-29.36993872372739,-103.16234427902343,257.14648993555176,473,1.5012249499405543,50.7399577167019,-8.601126601542067,-30.679846636883983,9,3,10.0,2.0,60.0,grid,H3 TP10.0 ST2.0 RSI60 grid,False,False,90.0,94.5
1014,45.857988165680474,1.202687693453303,254.96847341762063,-11.013589853744014,265.98206327136467,129.1991231929039,127.94736674264786,17,-29.36993872372739,-102.3456776205234,257.14648993555176,473,1.5012249499405543,50.7399577167019,-8.601126601542067,-30.679846636883983,9,3,10.0,2.0,,grid,H3 TP10.0 ST2.0 RSI∞ grid,False,False,87.0,94.5
983,50.76297049847406,1.2705064431626945,331.9173334493659,36.655860469852755,295.2614729795132,131.60777638369996,164.2261866531199,17,-36.34915742762205,-96.74510574807206,295.83396303681985,462,1.6034853322022788,56.060606060606055,-6.006940014100059,-27.786573325600028,9,3,10.0,3.0,50.0,grid,H3 TP10.0 ST3.0 RSI50 grid,True,False,5.0,6.0
966,49.896480331262936,1.2623347627655588,321.744343146414,14.450004918157807,307.29433822825615,125.6722264925929,171.55942670861987,17,-38.04915742762205,-95.59937235757201,297.23165320121274,452,1.6110292091472946,55.088495575221245,-15.711439948900066,-28.853239977100024,9,3,10.0,3.0,55.0,grid,H3 TP10.0 ST3.0 RSI55 grid,False,False,14.0,4.0
964,50.0,1.2789752541712556,342.10700963431407,26.980671406057837,315.1263382282562,128.84822649259291,172.39942670861987,18,-38.04915742762205,-90.81603907207202,301.2476532012128,451,1.6193054068420192,55.210643015521065,-13.695439948900061,-28.853239977100024,9,3,10.0,3.0,60.0,grid,H3 TP10.0 ST3.0 RSI60 grid,False,False,2.0,1.5
964,50.0,1.2796412147689988,342.9236762928141,27.79733806455785,315.1263382282562,128.84822649259291,172.39942670861987,18,-38.04915742762205,-89.99937241357199,301.2476532012128,451,1.6193054068420192,55.210643015521065,-13.695439948900061,-28.853239977100024,9,3,10.0,3.0,,grid,H3 TP10.0 ST3.0 RSI∞ grid,False,False,1.0,1.5
970,51.44329896907216,1.240295100645143,296.2357251717477,21.348505487205234,274.88721968454246,120.28886638268007,159.24062667126395,18,-37.921640910134556,-112.23409416058465,279.529493053944,456,1.5722604555261601,56.35964912280702,-10.134500014100023,-32.61619999999996,9,3,10.0,4.0,50.0,grid,H3 TP10.0 ST4.0 RSI50 grid,False,False,40.0,44.0
955,50.680628272251305,1.2362578715635515,291.2550865424027,-0.5605500479897076,291.81563659039244,119.16878314868005,166.29362672676396,18,-39.62164091013456,-106.67076085248463,285.46240987544405,448,1.585398797842432,55.80357142857143,-18.25949994890002,-29.42399994624001,9,3,10.0,4.0,55.0,grid,H3 TP10.0 ST4.0 RSI55 grid,False,False,46.0,31.0
953,50.78698845750262,1.2516196528046275,310.1510863783028,10.503449787910311,299.6476365903925,122.34478314868007,167.13362672676396,18,-39.62164091013456,-101.88742756698463,289.47840987544396,447,1.5936539021192218,55.92841163310962,-16.24349994890002,-29.42399994624001,9,3,10.0,4.0,60.0,grid,H3 TP10.0 ST4.0 RSI60 grid,False,False,26.0,18.5
953,50.78698845750262,1.2522821988671562,310.9677530368028,11.320116446410323,299.6476365903925,122.34478314868007,167.13362672676396,18,-39.62164091013456,-101.07076090848462,289.47840987544396,447,1.5936539021192218,55.92841163310962,-16.24349994890002,-29.42399994624001,9,3,10.0,4.0,,grid,H3 TP10.0 ST4.0 RSI∞ grid,False,False,24.0,18.5
967,51.706308169596696,1.2413952734605171,296.1087245361097,21.13655813843119,274.9721663976785,114.37426638268006,162.22790000799998,18,-34.16617418280005,-105.05550748125007,276.60216639068005,455,1.5644736739617815,56.48351648351648,-10.134500014100023,-38.2033,9,3,10.0,6.0,50.0,grid,H3 TP10.0 ST6.0 RSI50 grid,False,False,41.0,51.0
952,50.84033613445378,1.2355460902296727,289.53608589476477,3.0235025912362676,286.51258330352846,113.25418314868004,168.66090006349998,18,-35.86617418280005,-98.89217418515008,281.91508321218,447,1.575560277343752,55.92841163310962,-18.25949994890002,-30.720300000000048,9,3,10.0,6.0,55.0,grid,H3 TP10.0 ST6.0 RSI55 grid,False,False,47.0,34.0
950,50.94736842105263,1.2487827254352701,305.7654190906648,11.420835787136282,294.3445833035285,116.43018314868007,169.50090006349998,18,-35.86617418280005,-96.77550753965006,285.93108321217994,446,1.5837784473060503,56.05381165919282,-16.24349994890002,-30.720300000000048,9,3,10.0,6.0,60.0,grid,H3 TP10.0 ST6.0 RSI60 grid,False,False,28.0,26.5
950,50.94736842105263,1.2494471974271584,306.5820857491648,12.237502445636293,294.3445833035285,116.43018314868007,169.50090006349998,18,-35.86617418280005,-95.95884088115007,285.93108321217994,446,1.5837784473060503,56.05381165919282,-16.24349994890002,-30.720300000000048,9,3,10.0,6.0,,grid,H3 TP10.0 ST6.0 RSI∞ grid,False,False,27.0,26.5
966,51.86335403726709,1.267493226328398,322.2943912221878,40.360624770359266,281.93376645182855,118.69676638268007,170.282000008,18,-32.20297418280003,-103.68030748125003,288.97876639068005,454,1.6050121860148816,56.6079295154185,-10.134500014100023,-30.511999999999954,9,3,10.0,,50.0,grid,H3 TP10.0 ST∞ RSI50 grid,False,False,13.0,20.0
951,50.998948475289176,1.2584627427790211,312.8237525808429,22.247569223164344,290.5761833576785,117.57668314868005,173.8170000635,18,-33.90297418280003,-97.51697418515005,291.39368321218006,446,1.606651542339719,56.05381165919282,-18.25949994890002,-30.294,9,3,10.0,,55.0,grid,H3 TP10.0 ST∞ RSI55 grid,False,False,22.0,14.0
949,51.106427818756586,1.2719091136088638,329.05308577674293,30.64490241906438,298.40818335767847,120.75268314868005,174.6570000635,18,-33.90297418280003,-95.40030753965006,295.4096832121801,445,1.6150329263762149,56.17977528089888,-16.24349994890002,-30.294,9,3,10.0,,60.0,grid,H3 TP10.0 ST∞ RSI60 grid,False,False,9.0,7.5
949,51.106427818756586,1.2725839564133388,329.86975243524296,31.46156907756439,298.40818335767847,120.75268314868005,174.6570000635,18,-33.90297418280003,-94.58364088115003,295.4096832121801,445,1.6150329263762149,56.17977528089888,-16.24349994890002,-30.294,9,3,10.0,,,grid,H3 TP10.0 ST∞ RSI∞ grid,False,False,8.0,7.5
1031,47.041707080504366,1.212980146120174,265.7604188698765,-10.982200938449122,276.7426198083256,127.17143983336487,131.4472733791479,17,-29.373938723727385,-92.61417758840346,258.6187132125128,484,1.5086807853807045,52.066115702479344,-8.063526662418077,-27.26176663688398,9,3,,2.0,50.0,grid,H3 TP∞ ST2.0 RSI50 grid,False,False,77.0,89.0
1015,45.812807881773395,1.1860602311658124,234.05514015044056,-17.260923148144045,251.31606329858457,122.35512320122382,120.10736674264784,17,-29.36993872372739,-100.02567756452343,242.46248994387165,474,1.4725884434399015,50.63291139240506,-10.617126601542072,-30.679846636884008,9,3,,2.0,55.0,grid,H3 TP∞ ST2.0 RSI55 grid,False,False,113.0,132.0
