elog,med,p10,stop,dd,p10_1y,med_1y,jp,us,de,mult
4.249767377818954,357.50700158430584,21.128456393732403,0.0,-44.81417093490032,6.127813346564587,11.539192941102467,8750,31250.0,1000000000000.0,1.5
4.3907532388361625,411.0632009423836,26.970581613739316,0.0,-49.08643551927292,6.49969239515653,11.539940406347105,8750,31250.0,1000000000000.0,2.0
4.777987736706538,660.6245989694903,22.859487648147212,0.0,-53.01184577301478,5.845977640688471,10.093796631556193,8750,40000.0,40000.0,1.0
4.9812938997327505,789.6370459103213,27.843758760641435,0.0,-52.225595213049644,6.014766627593112,10.41726354485887,8750,40000.0,40000.0,1.5
5.151220220772355,880.7274922821524,32.904752745118735,0.0,-54.56775741970612,6.689546713498668,10.374617736805941,8750,40000.0,40000.0,2.0
4.666863302046908,579.9035374205857,21.906926869468776,0.0,-50.72406828035327,6.561535715119744,10.579744003732436,8750,40000.0,50000.0,1.0
4.84415045541939,641.9152947478864,26.43842228514083,0.0,-50.457590241809626,6.666062020133395,10.33322579173506,8750,40000.0,50000.0,1.5
5.011488461315938,786.1486094510404,32.57643169625443,0.0,-52.52341812054166,6.693235948549325,10.598285946824312,8750,40000.0,50000.0,2.0
4.4220487826614425,460.50001912296267,19.72166890331681,0.0,-45.29757567871783,6.129921594060984,10.498488727005014,8750,40000.0,80000.0,1.0
4.625112587455881,554.8556679699687,26.145159546402102,0.0,-46.44206688292356,6.585604506669265,10.997035444350157,8750,40000.0,80000.0,1.5
4.787678338475182,623.6528155574042,30.137492973692954,0.0,-48.94334078848285,6.627069128624971,11.04894479945527,8750,40000.0,80000.0,2.0
4.009495436390278,305.9189377054561,18.11105536401227,0.0,-38.799409711384705,6.129921594060984,11.121923296893714,8750,40000.0,1000000000000.0,1.0
4.180467567809434,343.2356000046654,22.95680215347359,0.0,-43.462412131863424,6.443442328012663,11.540336712678286,8750,40000.0,1000000000000.0,1.5
4.32619356223851,390.95911400497545,30.30253542520756,0.0,-48.39585313874578,6.627069128624971,11.60667464065948,8750,40000.0,1000000000000.0,2.0
4.460309915065068,472.1804625171817,23.55860157728521,0.0,-48.414236367001614,6.188192537495967,9.768554181257914,8750,1000000000000.0,40000.0,1.0
4.650763082371247,574.6052439741545,27.7910467115296,0.0,-49.84042559770305,6.608280135014515,10.438686748548461,8750,1000000000000.0,40000.0,1.5
4.8353340599060175,702.5800990425423,33.01125191124516,0.0,-51.848529484000835,6.561832357579555,10.409420501111176,8750,1000000000000.0,40000.0,2.0
4.354837803132508,442.35597109535485,22.25886054883423,0.0,-45.59035824094028,6.589039834088946,10.34421677231449,8750,1000000000000.0,50000.0,1.0
4.5415685366114165,549.409130064917,27.22727622709606,0.0,-47.48999044836896,6.608280135014515,10.40669180163933,8750,1000000000000.0,50000.0,1.5
4.705735360585071,632.8136642695224,33.3186714605893,0.0,-48.091133584203284,6.561832357579555,10.60755440496324,8750,1000000000000.0,50000.0,2.0
4.0870903220468495,328.1440037360087,20.874411269033935,0.0,-41.18998315810748,6.3794885347720065,10.128866151265063,8750,1000000000000.0,80000.0,1.0
4.303194223763398,418.86931343406815,26.833394048390623,0.0,-40.729009991824825,6.542482724686237,10.210802418610907,8750,1000000000000.0,80000.0,1.5
4.454367806165775,485.64958422175937,32.5453744530517,0.0,-44.13204992809763,6.710057787784904,10.430594872551895,8750,1000000000000.0,80000.0,2.0
3.6593181585151773,222.0344970057083,19.483965055671472,0.0,-32.03321752367186,6.3794885347720065,10.098155066377041,8750,1000000000000.0,1000000000000.0,1.0
